,x,y
0,4592.0,1180.505
1,4591.37,1179.37
2,4590.23,1176.675
3,4589.48,1174.7649999999999
4,4588.875,1172.8200000000002
5,4588.415000000001,1170.85
6,4588.095,1168.8600000000001
7,4587.92,1166.88
8,4587.895,1165.8899999999999
9,4587.950000000001,1163.945
10,4588.145,1162.025
11,4588.49,1160.1599999999999
12,4588.99,1158.35
13,4589.64,1156.625
14,4590.445,1154.98
15,4590.889999999999,1154.1999999999998
16,4591.905000000001,1152.705
17,4593.085,1151.335
18,4594.42,1150.1
19,4595.915,1149.01
20,4596.65,1148.5149999999999
21,4598.355,1147.6599999999999
22,4600.165,1146.885
