,x,y
0,608.325,2681.03
1,610.46,2682.12
2,612.5799999999999,2683.24
3,614.575,2684.375
4,616.4449999999999,2685.55
5,618.19,2686.74
6,619.8199999999999,2687.9700000000003
7,621.335,2689.23
8,622.735,2690.5299999999997
9,624.03,2691.87
10,624.6600000000001,2692.535
11,625.795,2693.9399999999996
12,626.83,2695.3900000000003
13,627.76,2696.885
14,628.595,2698.44
15,629.335,2700.045
16,629.6800000000001,2700.84
17,630.29,2702.535
18,630.81,2704.285
19,631.245,2706.105
20,631.6,2707.99
21,631.875,2709.9449999999997
22,631.985,2710.92
23,632.155,2712.975
24,632.25,2715.115
25,632.27,2716.59
