,x,y
0,9931.505000000001,6389.860000000001
1,9930.654999999999,6391.725
2,9929.689999999999,6393.57
3,9928.63,6395.395
4,9927.48,6397.18
5,9926.24,6398.915
6,9924.925,6400.585
7,9923.535,6402.18
8,9922.880000000001,6402.950000000001
9,9921.404999999999,6404.415
10,9919.865000000002,6405.775
11,9918.28,6407.02
12,9916.64,6408.145
13,9915.875,6408.639999999999
14,9914.175,6409.555
15,9912.435,6410.3150000000005
16,9910.675,6410.91
17,9909.814999999999,6411.1
18,9908.005000000001,6411.424999999999
19,9906.185000000001,6411.5599999999995
20,9904.355,6411.49
21,9902.52,6411.2
22,9900.689999999999,6410.68
23,9898.875,6409.92
24,9897.08,6408.905
