,x,y
0,842.105,515.72
1,842.01,518.6199999999999
2,841.865,521.31
3,841.655,523.865
4,841.38,526.295
5,841.04,528.595
6,840.6300000000001,530.7750000000001
7,839.91,533.755
8,839.335,535.6600000000001
9,838.69,537.4649999999999
10,837.975,539.165
11,837.185,540.765
12,836.765,541.545
13,835.875,543.0
14,834.915,544.375
15,833.875,545.6700000000001
16,832.77,546.885
17,831.585,548.0250000000001
18,830.995,548.5350000000001
19,829.71,549.5799999999999
20,828.345,550.565
21,827.6800000000001,550.98
22,825.52,552.39
23,824.5450000000001,552.92
24,823.81,553.27
25,821.385,554.355
26,819.615,555.105
27,818.8199999999999,555.425
28,816.95,556.145
29,814.165,557.185
