,x,y
0,545.52,1731.08
1,545.5699999999999,1726.895
2,545.665,1725.7800000000002
3,545.96,1723.655
4,546.3599999999999,1721.605
5,546.875,1719.58
6,547.5,1717.585
7,548.2249999999999,1715.635
8,549.05,1713.7350000000001
9,549.9649999999999,1711.8899999999999
10,550.425,1711.03
11,551.4649999999999,1709.29
12,552.5799999999999,1707.62
13,553.77,1706.0349999999999
14,555.02,1704.535
15,556.3299999999999,1703.125
16,556.995,1702.5
17,558.395,1701.24
18,559.835,1700.09
19,561.315,1699.06
20,567.23,1696.225
