,x,y
0,3223.18,3363.495
1,3223.005,3364.6
2,3222.535,3366.795
3,3221.965,3368.88
4,3221.6499999999996,3369.835
5,3220.9399999999996,3371.765
6,3220.14,3373.585
7,3219.24,3375.295
8,3218.745,3376.06
9,3217.7200000000003,3377.62
10,3216.6049999999996,3379.075
11,3215.3999999999996,3380.42
12,3214.7349999999997,3381.0
13,3213.41,3382.1899999999996
14,3212.0,3383.285
15,3210.51,3384.26
16,3208.9399999999996,3385.14
17,3207.295,3385.91
18,3205.5699999999997,3386.575
19,3204.63,3386.8500000000004
20,3202.795,3387.37
21,3200.8900000000003,3387.7799999999997
22,3198.91,3388.0950000000003
23,3196.865,3388.3050000000003
