,x,y
0,4853.825,2717.83
1,4855.795,2715.985
2,4857.625,2714.3450000000003
3,4859.33,2712.905
4,4860.95,2711.66
5,4862.495000000001,2710.5950000000003
6,4863.985000000001,2709.705
7,4864.71,2709.3
8,4866.155000000001,2708.66
9,4867.594999999999,2708.18
10,4869.0650000000005,2707.8500000000004
11,4869.785,2707.7250000000004
12,4871.32,2707.605
13,4872.93,2707.62
14,4874.645,2707.7650000000003
15,4875.52,2707.87
16,4877.41,2708.1800000000003
17,4879.45,2708.605
18,4881.665,2709.135
19,4881.76,2709.16
20,4881.945,2709.2250000000004
21,4890.345,2711.245
22,4892.125,2711.67
