,x,y
0,3542.4449999999997,1959.435
1,3546.88,1963.4850000000001
2,3553.4700000000003,1969.695
3,3554.635,1971.1100000000001
4,3555.61,1972.4650000000001
5,3556.395,1973.78
6,3556.99,1975.06
7,3557.3999999999996,1976.3200000000002
8,3557.58,1976.95
9,3557.7200000000003,1978.19
10,3557.675,1979.435
11,3557.6,1980.065
12,3557.285,1981.335
13,3556.795,1982.6399999999999
14,3556.465,1983.31
15,3555.705,1984.6799999999998
16,3554.77,1986.105
17,3553.6549999999997,1987.6
18,3552.44,1989.085
19,3543.325,1998.62
