,x,y
0,2317.6450000000004,1170.865
1,2317.59,1168.955
2,2317.74,1167.08
3,2318.08,1165.2649999999999
4,2318.3199999999997,1164.365
5,2318.9300000000003,1162.625
6,2319.705,1160.955
7,2320.6499999999996,1159.365
8,2321.745,1157.855
9,2322.99,1156.4450000000002
10,2324.375,1155.135
11,2325.885,1153.9299999999998
12,2327.52,1152.8400000000001
13,2328.38,1152.325
14,2330.18,1151.4299999999998
15,2332.085,1150.6599999999999
16,2334.075,1150.045
17,2336.145,1149.5700000000002
18,2338.15,1149.2649999999999
19,2339.335,1149.2350000000001
