,x,y
0,1791.74,-126.66499999999999
1,1798.315,-126.495
2,1800.24,-126.46000000000001
3,1802.13,-126.24000000000001
4,1803.025,-126.095
5,1804.835,-125.62
6,1806.54,-124.97
7,1808.125,-124.14500000000001
8,1808.865,-123.69
9,1810.24,-122.625
10,1811.435,-121.39500000000001
11,1812.4250000000002,-120.005
12,1812.845,-119.255
13,1813.5,-117.63499999999999
14,1813.885,-115.86
15,1813.95,-114.905
16,1813.9099999999999,-112.91
17,1813.5549999999998,-110.72
18,1813.0749999999998,-109.375
19,1811.75,-106.055
