,x,y
0,2317.49,1171.0549999999998
1,2317.4350000000004,1169.145
2,2317.585,1167.27
3,2317.9300000000003,1165.455
4,2318.17,1164.555
5,2318.7799999999997,1162.815
6,2319.5550000000003,1161.145
7,2320.5,1159.555
8,2321.6000000000004,1158.0549999999998
9,2322.8500000000004,1156.635
10,2324.23,1155.3249999999998
11,2325.745,1154.125
12,2327.38,1153.0349999999999
13,2329.12,1152.07
14,2330.035,1151.62
15,2331.94,1150.855
16,2333.93,1150.2350000000001
17,2336.005,1149.765
18,2338.005,1149.455
19,2339.19,1149.4299999999998
