,x,y,vx,vy,heading
0,5502.409942339875,2968.207072521629,2.9652407911532506e-06,-7.833802512893313e-06,0.007286056045049173
1,5502.430731983045,2968.212801085914,2.9652407911532506e-06,-7.833802512893313e-06,0.007286056045049173
2,5502.389000299035,2968.2103977893703,3.0535774620834997e-06,-7.85649464356415e-06,0.007094169136622412
3,5502.293370172301,2968.201005241134,3.0267283591025344e-06,-7.74877278438589e-06,0.0069788692890222406
4,5502.151704002074,2968.185219158022,2.7530959110706625e-06,-7.282214594152035e-06,0.007078587579036765
5,5501.97207638667,2968.163557612802,2.353201128678328e-06,-6.39413273526854e-06,0.0072902547298812
6,5501.763653596052,2968.137192650273,1.6811812090333197e-06,-4.713745343024221e-06,0.007553955017117
7,5501.535731519069,2968.1072395992414,7.699782048264852e-07,-2.380770915464343e-06,0.007834500052708318
8,5501.297864636341,2968.0749647541215,1.4646984229298483e-07,-6.602845091104325e-07,0.008110705582317294
9,5501.059561094458,2968.041485709512,-1.381647223258192e-07,3.6633406602107916e-07,0.008364975015263145
10,5500.830195558255,2968.007404535414,-1.9854757151799216e-07,8.945558192944964e-07,0.008585203686583304
11,5500.6193583878685,2967.9735525484425,-3.520280526231076e-08,9.255455567995357e-07,0.008760122859011258
12,5500.431019438097,2967.9514446831154,1.0882192031609267e-07,1.0821080163451014e-06,0.008833604009757436
13,5500.272223970663,2967.9361490162464,1.4869940202903282e-07,9.375100384320492e-07,0.008834452613264026
14,5500.156219594234,2967.929598442734,9.602820395229073e-08,5.428891989629902e-07,0.008832617387019214
15,5500.093889914973,2967.942135639267,4.645050147608011e-08,3.3564341770241283e-07,0.008810052968367742
16,5500.095840693337,2967.957202533711,8.530338587948431e-09,1.3940327280423042e-07,0.008751941307785721
17,5500.147218930928,2967.965504629681,-1.0112602543061736e-08,2.84597829586964e-08,0.008644934875558036
18,5500.205234567066,2967.97026772996,-9.49563587851583e-09,2.7363384226720486e-09,0.008478992478101714
19,5500.232376065315,2967.9741761186424,-6.56385282322421e-09,-9.215678188023879e-09,0.008245790052917772
20,5500.23694486236,2967.977928931229,-4.300898964642652e-09,-8.208447759698887e-09,0.007938576056229267
21,5500.241048617196,2967.981440309024,-4.485748626990534e-09,-7.265500874663538e-09,0.007876085876842416
22,5500.243648802426,2967.983229421899,-3.915335018033575e-09,-5.664710732294389e-09,0.007946542203292203
23,5500.244966203807,2967.983635904753,-2.983292595193368e-09,-4.071655123184493e-09,0.007980190781097879
24,5500.2455641321585,2967.983272489064,-1.9493264502893284e-09,-2.5575179357217255e-09,0.007988216401242186
25,5500.245564375007,2967.9823585976537,-9.291618441617413e-10,-1.1537211683334313e-09,0.007975987536092065
26,5500.245151925421,2967.9812276103003,-2.4630673287733387e-10,-2.860754283475956e-10,0.00794465592245283
27,5500.244367462934,2967.9798790086957,-1.7243243098414655e-11,-7.173215943316952e-12,0.007890072513265886
28,5500.2432366005605,2967.9781444682635,3.365424272454346e-11,4.939053380227903e-11,0.00781009124290009
29,5500.241835512549,2967.9760757054783,3.0096230052442914e-11,4.1463753680584737e-11,0.007698516263454567
30,5500.240581544394,2967.9738841284825,1.795401708127786e-11,2.5039250277101975e-11,0.007549108542016113
31,5500.239249815093,2967.971542893328,1.0805930060813856e-11,1.5312848218290772e-11,0.007437037064310274
32,5500.237786972946,2967.9691458090124,7.929498314391367e-12,1.1252775808232014e-11,0.007384745147186712
33,5500.237155371592,2967.966917358063,5.053066567968881e-12,7.1927033981732554e-12,0.007338025108210076
34,5500.237231275921,2967.9648634607397,2.1766348215463926e-12,3.132630988114497e-12,0.0072950978088963305
35,5500.237714881518,2967.963318123195,4.041931334250709e-10,4.2643081051399875e-10,0.007253066840222963
36,5500.238273665683,2967.9624403374914,1.2138576612610175e-09,1.279995206413011e-09,0.007212119198866672
37,5500.238600798842,2967.9620939100614,1.8411369268976625e-09,1.9406923251389806e-09,0.0071715577336181405
38,5500.238652951204,2967.96269521706,2.043631396956555e-09,2.15323404713069e-09,0.007132064460588336
39,5500.2385962765,2967.9630939459194,1.8590252016265068e-09,1.9582206937532777e-09,0.007055084619182421
40,5500.238752643418,2967.962484499446,1.436783349303643e-09,1.51315999642269e-09,0.006962476691139975
41,5500.238738274352,2967.9618089569935,9.222720473064236e-10,9.710140158175391e-10,0.006914324917505358
42,5500.238424922458,2967.961109412109,4.863043742087021e-10,5.118196935948064e-10,0.006867559471053591
43,5500.237881589186,2967.960318098642,2.368247358059159e-10,2.49217513501763e-10,0.0068411817516492515
44,5500.236976526305,2967.959640994228,9.353807334241112e-11,9.84096877212118e-11,0.0068874232668280615
45,5500.235579735036,2967.9590583677627,1.1717613418982707e-11,1.2297090002196921e-11,0.006989119086949984
46,5500.233760761856,2967.9583072520863,-8.312429752984846e-12,-8.779033385306987e-12,0.007130777615820865
47,5500.231813967647,2967.95719162177,-1.4344065878866956e-11,-1.510769889281921e-11,0.007293899522875443
48,5500.230300743208,2967.9559393695517,-7.652131406926615e-12,-8.043459986409228e-12,0.007463780529832648
49,5500.229078134399,2967.954829963541,-3.486986756071311e-12,-3.6548141890030605e-12,0.007633390765828292
50,5500.228242247053,2967.9537653710936,-1.3007610217320735e-12,-1.34601148429603e-12,0.0077965170104287804
51,5500.228549444328,2967.9527614503495,-3.622314249212393e-13,-3.5228180532159894e-13,0.007947851923686078
52,5500.229640734243,2967.952071770306,-1.5036483555658206e-13,-1.3266864699007315e-13,0.00808046150170031
53,5500.230978739469,2967.9517762270116,-8.024850530636686e-14,-5.883264610002432e-14,0.008187653386967248
54,5500.231731497131,2967.9510503936995,-4.4930327698849985e-14,-1.9614653359933805e-14,0.008262386573718777
55,5500.231400859886,2967.949620217322,-2.2099311789906553e-14,2.7825934108582683e-15,0.008296823332935393
56,5500.226217920126,2967.946061321597,-1.199568867071315e-14,1.0997290638580966e-14,0.008281459273681376
57,5500.215205854078,2967.940168476509,-8.643485063924563e-15,1.2573882960192874e-14,0.008205132221666663
58,5500.203248263348,2967.9356749149756,-5.291281457135974e-15,1.4150475281804782e-14,0.00812194836915136
59,5500.192568772406,2967.933381799617,-1.939077850347387e-15,1.572706760341669e-14,0.008051042647655078
60,5500.187079593997,2967.933208205198,1.4131257564412e-15,1.7303659925028597e-14,0.007948870116788253
61,5500.192978514142,2967.937607487277,-5.656627397452264e-07,-2.6082907728816217e-07,0.007874272719601139
62,5500.215315846897,2967.948852169407,-1.6957109996650537e-06,-7.818983347290868e-07,0.007846544525193832
63,5500.258253385251,2967.9685118765806,-1.6247204269026486e-06,1.5169327167298378e-06,0.0078221691039463
64,5500.325084567708,2967.9977062998637,-3.3641492020376244e-07,6.6738784809077115e-06,0.007799372512382857
65,5500.417996080431,2968.0373162713154,5.242680979446372e-05,4.407768760436315e-05,0.0077764041108262846
66,5500.535317807864,2968.089320601913,0.00021194083599858398,0.00013898984942292477,0.007754959815286317
67,5500.675973489195,2968.1542717934885,0.0005030078803672259,0.0002806056550100563,0.00773881885288478
68,5500.842039934987,2968.2298412121586,0.0006589562627915208,0.0003379498242941461,0.007729628187587233
69,5501.034155869924,2968.313499004788,0.0006047780977683399,0.00029003305669508686,0.007728740707198281
70,5501.241938279656,2968.4000253226327,0.000550599932745159,0.00024211628909602767,0.007735909764090948
71,5501.459009510232,2968.485272505843,0.0004964217677219781,0.00019419952149696843,0.007749293924298289
72,5501.662004117027,2968.61221342272,0.00044224360269879716,0.00014628275389790924,0.008132471906933985
73,5501.867782992328,2968.757247687823,0.0003880654376756163,9.836598629884999e-05,0.008759016490590313
74,5502.123378386252,2968.8541338565083,0.0003338872726524354,5.04492186997908e-05,0.009101637424953027
75,5502.443469535041,2968.9072187922275,0.0016174958249010624,0.0013184659519882092,0.009400200322294062
76,5502.844103401179,2968.9218897489473,0.004239723563713826,0.003903235056777853,0.009426526873625546
77,5503.328347975785,2968.8977373415996,0.00686195130252659,0.006488004161567497,0.008507286707185849
78,5503.890585004236,2968.841439018054,0.009484179041339356,0.00907277326635714,0.006791956132488852
79,5504.526789934938,2968.7597311309255,0.1153004475739515,0.05160448287285887,0.004080305616380904
80,5505.227770065305,2968.6573022262946,0.3248757885682978,0.1343018596269812,0.00045121993178367045
81,5505.977655189456,2968.5435028941874,1.160790201231761,0.24444175031078824,-0.0034016492232045365
82,5506.760874094347,2968.423510565206,3.147369719161916,0.29157090465047186,-0.00727732389080364
83,5507.561634729221,2968.3035308919852,5.662932512739267,0.2481668141872337,-0.010991357599119869
84,5508.364678065497,2968.1921012549183,7.414202572442501,0.11685286257114244,-0.014151252633037131
85,5509.164563342917,2968.095482285129,8.214289783779183,-0.0978866107932288,-0.01684273228689376
86,5509.973176333031,2968.018563752884,8.686038079206112,-0.2772893029922957,-0.018094741736289128
87,5510.746875686635,2967.9665070035144,8.875741789468401,-0.3907911029529275,-0.0183487150041507
88,5511.429366920779,2967.9442247929082,8.792242132401121,-0.41538658267222406,-0.01923239579121463
89,5512.028244455578,2967.961917622253,8.489532699288725,-0.3829246797889969,-0.020379995405046418
90,5512.556420647021,2968.0318892586083,8.095484296660246,-0.34843143232201884,-0.021437435159618365
91,5513.0678466940535,2968.0904791744015,7.722992765870057,-0.2849066403423294,-0.022683541796818987
92,5513.600249439396,2968.108694143112,7.371909016135441,-0.19255109066757364,-0.024245130114929507
93,5514.139731500285,2968.128895167341,7.087794838556433,-0.11939453471167849,-0.02620795690561468
94,5514.700047611171,2968.1492211745567,6.870537099389496,-0.08148056845953501,-0.02896507773267079
95,5515.293182346411,2968.1637077671558,6.5860789790367775,-0.08510210199945921,-0.03173845012952759
96,5515.893540566932,2968.1714579448185,6.422164489860169,-0.10385010292104818,-0.03399735286900704
97,5516.516503191705,2968.1720694842084,6.446139867596159,-0.11190711678364741,-0.03594866159377579
98,5517.198778473722,2968.170007728903,6.470115245332149,-0.11996413064624663,-0.03672716883766595
99,5517.9437714085825,2968.169289157703,6.494090623068139,-0.12802114450884583,-0.03551176569034201
100,5518.788786566813,2968.168734997584,6.518066000804129,-0.13607815837144505,-0.03259440780411429
