,x,y
0,6232.62,33.1
1,6240.49,33.955
2,6241.825,34.12
3,6244.73,34.730000000000004
4,6246.615,35.2
5,6248.52,35.845
6,6251.139999999999,36.945
7,6252.889999999999,37.79
8,6254.5650000000005,38.724999999999994
9,6256.16,39.735
10,6257.68,40.835
11,6258.425,41.405
12,6259.805,42.61
13,6261.110000000001,43.905
14,6262.335,45.275
15,6263.48,46.730000000000004
16,6264.535,48.269999999999996
17,6264.99,49.015
18,6265.92,50.655
19,6266.775,52.375
20,6267.110000000001,53.19
21,6267.835,55.010000000000005
22,6268.48,56.91
23,6269.04,58.885000000000005
24,6269.245,59.77
25,6269.6900000000005,61.84
26,6270.05,63.985
27,6270.18,64.905
