,x,y
0,9898.57,6431.445
1,9899.085,6430.06
2,9899.125,6429.93
3,9899.23,6429.67
4,9900.029999999999,6427.975
5,9900.474999999999,6427.21
6,9901.48,6425.615
7,9902.605,6424.115
8,9903.21,6423.4349999999995
9,9904.505000000001,6422.055
10,9905.904999999999,6420.76
11,9907.400000000001,6419.5599999999995
12,9908.175,6419.035
13,9909.8,6417.98
14,9911.490000000002,6417.025
15,9913.25,6416.174999999999
16,9915.07,6415.4349999999995
17,9916.935000000001,6414.8
18,9917.880000000001,6414.5650000000005
19,9919.8,6414.094999999999
20,9921.745,6413.745
21,9923.7,6413.52
22,9925.67,6413.415
23,9927.63,6413.4349999999995
24,9929.58,6413.58
25,9931.505000000001,6413.865
26,9933.404999999999,6414.27
27,9935.26,6414.82
28,9936.91,6415.42
29,9938.23,6416.04
30,9941.795,6417.655
