,x,y,vx,vy,heading
0,5510.572398743532,2113.583343543525,5.585763820561523,3.5302183231599886,0.553638375657296
1,5510.749622251366,2113.7462919272994,5.56552817216611,3.535596447516084,0.5513884631909078
2,5511.023473430679,2113.992490098147,6.2528321687354715,3.9384900265919573,0.5505030503928028
3,5511.342095631316,2114.274914753164,6.783626833193824,4.434208605179253,0.5520977959909124
4,5511.730055288967,2114.613743295921,6.884778450616862,4.4486569186066856,0.5568791625099492
5,5512.196250472811,2115.017965736614,6.766013239701483,4.4179804378118375,0.5648325749756052
6,5512.745639174782,2115.493035638277,6.794843833019402,4.408300868510314,0.5755559421492654
7,5513.366819835697,2116.0310245803707,6.808468221409523,4.416360172962501,0.5888172988279786
8,5514.046321242129,2116.618199113023,6.736897625635074,4.38435179370551,0.6044258007197361
9,5514.770097527617,2117.2448868692572,6.695784510490189,4.488504529246454,0.6210536263946922
10,5515.51653576316,2117.8953230865272,6.7674826224465425,4.733277375637831,0.6388377485192746
11,5516.177346303579,2118.5118806737123,6.5643492864378885,4.799183267897988,0.6558876892347683
12,5516.8381861337,2119.1531966267003,6.558090704402008,5.057972161278314,0.6740521277698338
13,5517.502401116006,2119.811069248266,6.670722242078248,5.389928559324246,0.6897173606971424
14,5518.158867294309,2120.4761333185006,6.81577916472441,5.722787710449825,0.708112237192789
15,5518.806158576304,2121.1563544899145,6.817953313535484,5.84651086331354,0.7278161481162609
16,5519.439064791314,2121.842375790695,6.819975934355905,5.970252113084089,0.745305986859734
17,5520.056784239894,2122.52766686339,6.793195736486554,6.16832924066741,0.7627721483234915
18,5520.651767114932,2123.204471805299,6.659365791158632,6.243205680500678,0.7810636690993615
19,5521.212443444667,2123.877190610119,6.525233126556192,6.3179287126258785,0.8010346965177405
20,5521.754219178522,2124.5660240171965,6.2830910982344275,6.337916317136258,0.8222861929605727
21,5522.233900195971,2125.222590296524,6.040949069912664,6.357903921646637,0.8449632778623452
22,5522.7064240587715,2125.8999925290177,5.594610768377107,6.384944282733251,0.8700272858657403
23,5523.1659958007185,2126.589175794024,5.394280818015246,6.425977502544958,0.8961095904285555
24,5523.614405923505,2127.2961139942195,5.161445119101613,6.460937472240617,0.9227751272252895
25,5524.039152912634,2128.0011353877276,4.930259439642024,6.4944245186555625,0.949407791704213
26,5524.445744920568,2128.7102625160665,4.70460316146529,6.5730478156248475,0.9757875703478822
27,5524.837992701477,2129.4410651029143,4.580729860705129,6.65319792568571,1.0014879424364092
28,5525.211665547537,2130.190413616628,4.456856559944968,6.733348035746572,1.0285761694256954
29,5525.571038817225,2130.9703346313886,4.094549536082809,6.933180011658434,1.056630787799988
30,5525.910658658731,2131.78256070334,3.907264027215227,7.03508853781901,1.0860226345801418
31,5526.217679732583,2132.5444218260354,3.723333613575071,7.083977902866362,1.115025227618194
32,5526.48744042493,2133.245439701845,3.5550358619185043,7.146252384350712,1.144179028774954
33,5526.726474709934,2133.9165112395185,3.385406199000582,7.253308542770614,1.1734210446644662
