,x,y
0,-111.13,-126.03
1,-111.055,-128.525
2,-110.91499999999999,-130.945
3,-110.815,-132.04000000000002
4,-110.57499999999999,-134.37
5,-110.255,-136.605
6,-109.85,-138.72500000000002
7,-109.355,-140.72
8,-108.765,-142.59
9,-108.07,-144.315
10,-107.25999999999999,-145.89499999999998
11,-106.33500000000001,-147.325
12,-105.28,-148.57999999999998
13,-104.75,-149.235
14,-103.515,-150.22500000000002
15,-102.14,-151.015
16,-101.455,-151.35500000000002
17,-99.87,-151.81
18,-98.13499999999999,-152.05
19,-97.28,-151.985
