,x,y
0,591.915,-904.7
1,591.74,-906.2049999999999
2,591.73,-907.8
3,591.8800000000001,-909.48
4,592.24,-911.21
5,592.755,-912.76
6,593.3199999999999,-914.5350000000001
7,594.07,-916.5899999999999
8,594.88,-918.44
9,595.76,-920.295
10,596.855,-922.065
11,598.0699999999999,-923.78
12,599.39,-925.425
13,600.02,-926.2249999999999
14,601.48,-927.73
15,603.03,-929.12
16,604.67,-930.38
17,605.42,-930.9549999999999
18,607.165,-932.0
19,608.98,-932.875
20,609.78,-933.21
21,611.675,-933.81
22,614.505,-934.37
