,x,y
0,5560.155,2986.0299999999997
1,5559.405,2985.9449999999997
2,5557.725,2985.865
3,5556.035,2985.775
4,5550.07,2985.37
5,5547.535,2985.125
6,5545.8150000000005,2984.975
7,5544.2,2984.84
8,5542.46,2984.565
9,5540.715,2984.19
10,5538.955,2983.7200000000003
11,5537.2,2983.175
12,5535.54,2982.5699999999997
13,5533.84,2981.965
14,5532.15,2981.2799999999997
15,5530.47,2980.5249999999996
16,5528.795,2979.675
17,5527.13,2978.735
18,5525.475,2977.7
19,5524.635,2977.1899999999996
20,5523.014999999999,2976.0
21,5521.405,2974.695
22,5519.8150000000005,2973.285
23,5518.24,2971.74
24,5516.6849999999995,2970.08
25,5515.15,2968.2799999999997
26,5514.469999999999,2967.33
27,5512.985000000001,2965.325
28,5511.525,2963.17
29,5510.09,2960.87
30,5510.035,2960.745
31,5509.9400000000005,2960.3199999999997
32,5509.765,2959.925
33,5509.545,2959.6
