,x,y,vx,vy,heading
0,-1454.8838534846534,1541.9523869329464,-5.469995116580417e-17,3.9313053319089035e-17,-0.7981864910996128
1,-1454.8838266820358,1541.9523305745668,-5.71265962244494e-17,3.9770653352736553e-17,-0.7981788007331327
2,-1454.8837874369258,1541.9522640992186,-5.956729446324562e-17,4.029376439280139e-17,-0.7981694666739674
3,-1454.8837484808791,1541.9521747893627,-6.769256755845652e-17,6.933094063626408e-17,-0.7981594788227604
4,-1454.8837248724792,1541.952088594409,-7.581784065366741e-17,9.836811687972677e-17,-0.7981487196195908
5,-1454.8836864965426,1541.9519883912565,-7.69842476512006e-17,1.28358468927101e-16,-0.7981373130442942
6,-1454.8834569247313,1541.951724876967,-7.810613635379549e-17,1.5829359795156343e-16,-0.798125169522832
7,-1454.8831095112373,1541.9513717099935,-4.9883328020132395e-17,1.3780789183437085e-16,-0.7981126799744087
8,-1454.8828689267336,1541.9511586669737,-3.465922638819711e-17,1.4754051516803283e-16,-0.7980999000824684
9,-1454.8826967525686,1541.951043690774,-3.439776434690788e-17,1.1827076182982372e-16,-0.7980875158133275
10,-1454.8824088182173,1541.950836928109,-4.5863926354297996e-17,1.1165228388486384e-16,-0.7980767638423525
11,-1454.8820388845793,1541.9505713828873,-5.733008836168811e-17,1.0503380593990398e-16,-0.798067757593946
12,-1454.8818007335872,1541.95052463538,-4.568198869557005e-17,7.304872188271943e-17,-0.7980613011211956
13,-1454.881600128978,1541.9504601900926,-4.305421504409204e-17,4.830446030817524e-17,-0.7980553062341772
14,-1454.8815767746792,1541.9505394403466,-4.042644139261403e-17,2.3560198733631052e-17,-0.7980487480931576
15,-1454.881599249609,1541.9506255147091,-2.7316832237163172e-17,2.329074679094361e-17,-0.7980418086035982
16,-1454.8814911324573,1541.950520883452,-1.4208188661298656e-17,2.3061521662852203e-17,-0.798000529475288
17,-1454.8813912301528,1541.9504555068597,-1.1374710375032754e-17,2.819403859065286e-17,-0.7979791881176186
18,-1454.8814334102785,1541.9505097636816,-8.541232088766851e-18,3.332655551845352e-17,-0.7979760635181026
19,-1454.8815219941903,1541.9506014947729,-2.0641508109957308e-17,2.4111868852320592e-17,-0.7979906204755397
20,-1454.8817411981393,1541.9507895068896,-3.2775998842264234e-17,1.486230494438536e-17,-0.7980196671394283
21,-1454.8820575965615,1541.9510443865743,-3.168409720017358e-17,9.415503173149216e-18,-0.7980601732125455
22,-1454.8823523361807,1541.951302319751,-1.7137385391455013e-17,1.1210071462675696e-17,-0.7981092836466275
23,-1454.8826765913961,1541.951614091822,-3.047932238932703e-17,4.472011495019847e-17,-0.7981615013475204
24,-1454.882748377327,1541.9517395944758,-4.382125938719904e-17,7.823015843772124e-17,-0.7982140350520321
25,-1454.8828724983791,1541.9519619951373,-8.165742714635532e-17,1.2581953162710847e-16,-0.7982640277711014
26,-1454.8831278941418,1541.952359302516,-7.711711058892835e-17,1.2654271358797705e-16,-0.7983097840182347
27,-1454.8833837532172,1541.9528000558398,-7.257679403150136e-17,1.2726589554884566e-16,-0.7983507790762057
28,-1454.8836632724747,1541.953262379027,-5.151818630118755e-17,1.1097947225750728e-16,-0.798385679116401
29,-1454.8839872701615,1541.9537953294334,-3.51526470176211e-17,1.1704087745092796e-16,-0.7984118999760259
30,-1454.884371977781,1541.9544205328239,-1.878321791701592e-17,1.2308072187424456e-16,-0.79842622886312
31,-1454.8845995611684,1541.9548088997294,4.71593536070098e-18,8.960139550939494e-17,-0.7984256708633607
32,-1454.884891126219,1541.9552957056746,-3.4220066678247624e-17,6.614757436441506e-17,-0.7984078612060677
33,-1454.8851107305475,1541.9557177255638,-2.655969675369997e-17,8.281218027954532e-17,-0.798371584965157
34,-1454.8850231320891,1541.9558335020783,-3.458657647427967e-17,6.843392723991344e-17,-0.7983151025201158
35,-1454.8849782415957,1541.955977418556,-4.261345619485936e-17,5.4055674200281564e-17,-0.7982941530473983
36,-1454.8850129824327,1541.95620423973,-4.519813989740416e-17,6.742693401479437e-17,-0.7982763229821644
37,-1454.8851340610406,1541.9564937164828,-2.949267888019001e-17,6.435407813125835e-17,-0.7982619685359114
