,x,y
0,3223.26,3363.36
1,3223.085,3364.46
2,3222.615,3366.6549999999997
3,3222.05,3368.74
4,3221.7349999999997,3369.6949999999997
5,3221.0200000000004,3371.625
6,3220.22,3373.4449999999997
7,3219.325,3375.16
8,3218.83,3375.925
9,3217.8,3377.48
10,3216.6850000000004,3378.9300000000003
11,3215.485,3380.2799999999997
12,3214.8199999999997,3380.8599999999997
13,3213.49,3382.05
14,3212.085,3383.135
15,3210.5950000000003,3384.115
16,3209.0249999999996,3384.99
17,3207.375,3385.7650000000003
18,3205.6549999999997,3386.4300000000003
19,3204.715,3386.7
20,3202.88,3387.2200000000003
21,3200.975,3387.63
22,3199.0,3387.9449999999997
23,3196.955,3388.1549999999997
