,x,y
0,6257.365,18.435
1,6257.455,19.085
2,6257.35,21.759999999999998
3,6257.219999999999,24.24
4,6257.04,26.53
5,6256.799999999999,28.64
6,6256.495,30.57
7,6256.110000000001,32.34
8,6255.63,33.945
9,6255.38,34.725
10,6254.735,36.11
11,6253.965,37.349999999999994
12,6253.0599999999995,38.45
13,6252.54,38.965
14,6251.41,39.875
15,6250.105,40.66
16,6249.32,40.989999999999995
17,6247.74,41.599999999999994
18,6245.965,42.105000000000004
19,6243.485000000001,42.62
20,6241.775,42.825
21,6238.139999999999,43.205
22,6235.344999999999,43.34
