,x,y
0,1357.975,375.865
1,1357.9450000000002,373.88
2,1357.9050000000002,369.06
3,1357.98,366.365
4,1358.145,363.805
5,1358.265,362.58000000000004
6,1358.555,360.21500000000003
7,1358.92,357.975
8,1359.38,355.86
9,1359.92,353.875
10,1360.545,352.01
11,1361.255,350.26
12,1362.045,348.63
13,1362.925,347.12
14,1363.885,345.725
15,1364.425,345.095
16,1365.5149999999999,343.87
17,1366.685,342.75
18,1367.945,341.74
19,1369.2849999999999,340.83500000000004
20,1371.01,339.845
21,1372.29,339.28999999999996
22,1373.525,338.86
23,1382.56,335.41999999999996
