,x,y
0,1103.7649999999999,68.775
1,1102.755,70.315
2,1101.7,71.735
3,1101.1399999999999,72.36500000000001
4,1100.02,73.62
5,1098.835,74.75
6,1097.5949999999998,75.75
7,1096.27,76.61
8,1095.5549999999998,77.005
9,1094.1100000000001,77.66
10,1092.5700000000002,78.17500000000001
11,1090.925,78.545
12,1089.18,78.755
13,1087.3200000000002,78.815
14,1085.33,78.715
15,1083.22,78.46000000000001
16,1080.9699999999998,78.03999999999999
17,1078.5749999999998,77.45
18,1076.035,76.695
19,1073.33,75.76499999999999
20,1071.9450000000002,75.275
