,x,y
0,212.44,2171.335
1,213.18,2172.485
2,213.70499999999998,2173.7250000000004
3,214.14,2175.115
4,214.53500000000003,2176.79
5,214.835,2178.5699999999997
6,214.99,2180.42
7,215.005,2182.315
8,214.89,2184.24
9,214.64,2186.165
10,214.26999999999998,2188.065
11,214.05,2189.0150000000003
12,213.495,2190.855
13,212.83499999999998,2192.62
14,212.055,2194.285
15,211.17000000000002,2195.835
16,210.19,2197.245
17,209.11,2198.4849999999997
18,207.935,2199.55
19,207.27,2200.075
20,204.20499999999998,2202.2250000000004
