,x,y
0,5528.785,1995.435
1,5528.795,1994.935
2,5528.945,1993.2
3,5529.34,1990.75
4,5529.5599999999995,1989.77
5,5530.125,1987.835
6,5530.84,1986.0
7,5531.695,1984.2649999999999
8,5532.6900000000005,1982.64
9,5533.8150000000005,1981.1350000000002
10,5534.395,1980.435
11,5535.705,1979.1100000000001
12,5537.129999999999,1977.925
13,5538.665,1976.88
14,5540.315,1975.9850000000001
15,5541.174999999999,1975.6100000000001
16,5542.975,1974.955
17,5544.87,1974.46
18,5546.85,1974.15
19,5548.915,1974.0149999999999
20,5551.0650000000005,1974.07
