,x,y
0,-1424.155,1522.81
1,-1424.9450000000002,1523.585
2,-1427.075,1525.3200000000002
3,-1429.1750000000002,1526.78
4,-1430.0,1527.35
5,-1432.08,1528.4850000000001
6,-1432.935,1528.92
7,-1434.9850000000001,1529.74
8,-1437.0,1530.335
9,-1437.895,1530.5549999999998
10,-1439.875,1530.8600000000001
11,-1441.805,1530.9850000000001
12,-1443.675,1530.935
13,-1445.4850000000001,1530.725
14,-1447.23,1530.385
15,-1448.845,1529.8600000000001
16,-1450.33,1529.245
17,-1451.935,1528.5100000000002
18,-1453.65,1527.5900000000001
19,-1457.85,1525.7150000000001
