,x,y
0,5614.245,0.24500000000000002
1,5608.005,16.205
2,5606.995,18.36
3,5605.98,20.375
4,5604.95,22.25
5,5603.905,23.985
6,5602.83,25.6
7,5601.719999999999,27.09
8,5601.155000000001,27.81
9,5599.98,29.125
10,5598.755,30.325000000000003
11,5597.47,31.425
12,5596.115,32.43
13,5594.6849999999995,33.335
14,5593.165,34.16
15,5591.5599999999995,34.895
16,5590.715,35.225
17,5588.96,35.855000000000004
18,5587.094999999999,36.41
19,5585.115,36.905
20,5583.005,37.345
21,5580.765,37.735
22,5578.389999999999,38.075
