,x,y
0,-998.955,1027.29
1,-997.38,1030.7649999999999
2,-995.45,1034.62
3,-994.5799999999999,1036.54
4,-993.79,1038.37
5,-993.09,1040.13
6,-992.475,1041.825
7,-992.235,1042.675
8,-991.785,1044.275
9,-991.44,1045.8400000000001
10,-991.225,1047.375
11,-991.14,1048.8899999999999
12,-991.1700000000001,1049.6100000000001
13,-991.285,1051.1100000000001
14,-991.55,1052.6100000000001
15,-991.97,1054.135
16,-992.255,1054.87
17,-992.91,1056.4299999999998
18,-993.735,1058.0349999999999
19,-994.515,1059.375
20,-995.9649999999999,1061.405
21,-996.605,1062.295
