,x,y
0,6234.025,36.525000000000006
1,6240.535,37.135
2,6242.2,37.519999999999996
3,6243.875,38.004999999999995
4,6245.54,38.595
5,6246.335,38.894999999999996
6,6247.985000000001,39.625
7,6249.615,40.455
8,6251.21,41.379999999999995
9,6252.775,42.405
10,6254.285,43.525
11,6255.005,44.09
12,6256.4400000000005,45.355000000000004
13,6257.82,46.72
14,6259.125,48.18
15,6260.355,49.739999999999995
16,6261.495000000001,51.39
17,6262.55,53.135000000000005
18,6263.030000000001,54.065
19,6263.93,55.965
20,6264.719999999999,57.955
21,6265.4,60.035
22,6266.110000000001,62.84
23,6266.360000000001,64.48
