,x,y
0,1090.02,-598.2950000000001
1,1091.28,-599.3800000000001
2,1091.92,-599.82
3,1093.4499999999998,-600.72
4,1095.125,-601.4749999999999
5,1096.915,-602.1
6,1098.81,-602.59
7,1099.775,-602.7650000000001
8,1101.775,-603.065
9,1103.81,-603.2249999999999
10,1105.87,-603.26
11,1107.915,-603.165
12,1109.9450000000002,-602.9449999999999
13,1111.915,-602.59
14,1113.81,-602.11
15,1115.6100000000001,-601.51
16,1117.2849999999999,-600.7850000000001
17,1118.825,-599.94
18,1120.19,-598.97
19,1121.37,-597.885
