,x,y,vx,vy,heading
0,-1962.9501896955608,408.93651519486394,-3.93986769712516e-13,4.123881115598068e-13,2.5485301651161554
1,-1962.9424032157178,408.93076330982336,-3.7727033640870054e-13,3.9374320587252764e-13,2.548359700435036
2,-1962.945146318165,408.9319781726968,-3.8250699725713516e-13,3.972154026872801e-13,2.548162638058519
3,-1962.9622888794615,408.9433715127547,-3.8263092796073027e-13,3.956811623741136e-13,2.5479736285888253
4,-1962.9963060568348,408.96617477142075,-3.2629214505306487e-13,3.365631786069302e-13,2.547806235536956
5,-1963.04444661116,408.99854179429155,-4.116580928847646e-06,1.9040863259246124e-06,2.5477376093423523
6,-1963.1173074352141,409.0484740082376,-5.768741871907405e-05,2.6819006320296295e-05,2.5479165173340297
7,-1963.2273239719989,409.1244443003729,-0.0005583051319492631,0.0002791128590311095,2.5483889594951226
8,-1963.3737899437924,409.22508476955386,-0.003240813015806537,0.001792416181628109,2.5492148991798174
9,-1963.543924069558,409.34306164317945,-0.011696283334573922,0.007413627739922903,2.5498165546535736
10,-1963.7230894147178,409.4702745426588,-0.03558709095295247,0.025352055533812173,2.5497108826707255
11,-1963.9106388516002,409.60542995046904,-0.11077296820495285,0.08344062988746337,2.5491291821950575
12,-1964.105194415783,409.74548063155856,-0.35494022991410834,0.26282303726948764,2.5481941770321916
13,-1964.302665761961,409.8858836618324,-0.9359987327216011,0.6584846465602217,2.5469793209732052
14,-1964.4974784944236,410.0237354433467,-1.748522826872013,1.1946236122734166,2.5455045755322696
15,-1964.6849705546847,410.1570522453635,-2.478587065394753,1.6796415279826913,2.5435285896994495
16,-1964.8560279627172,410.2787640836252,-2.9822894371151167,2.0254314933797164,2.5412880418900534
17,-1965.0098936103293,410.38739492944353,-3.129165626504254,2.159305991851094,2.539251365046774
18,-1965.1616768726137,410.4923856456672,-3.045479511257578,2.1381640393497143,2.53739800633501
19,-1965.322342568683,410.6005874083636,-2.946890681131857,2.0786185918168876,2.5357763545557686
20,-1965.4905931878002,410.7125768553434,-2.8012389512527838,1.9763747106560294,2.5342588763439617
21,-1965.6578344636778,410.82363489844386,-2.5979924595211195,1.831022034912151,2.532836911361784
22,-1965.822774440926,410.93197249245185,-2.3695136633006584,1.6695433057581517,2.5319483851588234
23,-1965.9922006079232,411.0426902388025,-2.1490749911735496,1.5140554891784643,2.532417059790838
24,-1966.1848741966471,411.1688439960926,-1.96702568716106,1.3782592257465154,2.5345113432754567
25,-1966.4052941795867,411.31144407461676,-1.8406297920710226,1.2767964306777253,2.5379544138663594
26,-1966.641694074985,411.4604629683772,-1.7663456517500913,1.2141669947697995,2.542804346816868
27,-1966.8803125255406,411.609115156241,-1.7459936338692452,1.1903763337301554,2.548613565975106
