,x,y,vx,vy,heading
0,-802.5729735618376,-1115.063712452329,-4.057453452332993e-05,7.750516033411259e-06,2.8361862581117654
1,-802.5729771911715,-1115.0637125378985,-4.057453452332993e-05,7.750516033411259e-06,2.8361858740595287
2,-802.5729812765456,-1115.0637126594083,-0.00010063956779049477,8.642080047138734e-06,2.836185407645356
3,-802.5729862170767,-1115.0637126123283,-9.201833790939418e-05,3.0388923732971307e-06,2.8361849500580116
4,-802.5729921674698,-1115.0637123680654,-8.270653097497416e-05,2.176755060645519e-06,2.8361845040440667
5,-802.5729987281363,-1115.0637121547588,-4.870282623414823e-05,-9.809079983824631e-06,2.836184076161661
6,-802.5730055818531,-1115.0637120063375,-2.8329419592409977e-05,-1.3077331004751613e-05,2.836183632825523
7,-802.5730126639507,-1115.0637118430561,-4.734569756692508e-05,-7.634573648829246e-06,2.8361831868022858
8,-802.5730195908776,-1115.063711699626,-5.045404122938635e-05,4.533192168310052e-06,2.8361827181417594
9,-802.5730258642432,-1115.063711601214,-6.012588983139722e-05,1.2163241080997977e-05,2.836182223345174
10,-802.5730312818057,-1115.063711575352,-9.19521971809445e-05,1.9245196654082974e-05,2.836181729163042
11,-802.5730365041491,-1115.0637114585206,-0.00010754060326689796,1.7706699964037398e-05,2.836181260545525
12,-802.573042281826,-1115.0637110897314,-6.113198651291896e-05,-7.2171769716078416e-06,2.836180824729726
13,-802.573048177402,-1115.0637106064798,-1.8444103488945984e-05,-1.9770852759393165e-05,2.8361803642566104
14,-802.5730541442451,-1115.06371013947,-3.6732537864736514e-05,3.041866420971928e-06,2.8361797955612795
15,-802.5730601290147,-1115.0637096526805,-5.140182111063041e-05,9.278599009121535e-06,2.8361791879271046
16,-802.5730656333837,-1115.0637092364798,-3.055140950891655e-05,2.9150442060199566e-07,2.8361785770902053
17,-802.5730707107143,-1115.063708930457,-4.590420076056034e-05,4.033631739730481e-06,2.8361779436698784
18,-802.5730756400254,-1115.063708571041,-8.769791861595877e-05,8.506181075063068e-06,2.836177306716018
19,-802.5730805862722,-1115.0637080827082,-0.0001030027408432943,1.5870948573137866e-05,2.8361766568071136
20,-802.5730856562357,-1115.0637073897865,-4.689692104875576e-05,8.61525904838345e-06,2.8361760713648465
21,-802.5730905338219,-1115.0637066246506,2.374939640503726e-06,-9.587736258254154e-06,2.8361754820305274
22,-802.5730950127494,-1115.0637059686228,-4.430440981195716e-05,4.873527359450236e-08,2.836174857629142
23,-802.5730991491102,-1115.0637054838633,-5.493290132108086e-05,1.9646054170152638e-05,2.8361742614673267
24,-802.5731029157579,-1115.0637051963695,-2.7698760050043347e-05,4.433879894349957e-06,2.8361736467430028
25,-802.5731065065626,-1115.0637051050471,-5.636303285427857e-05,4.995324616174912e-06,2.8361730161097745
26,-802.573109920794,-1115.06370517424,-6.39436427718465e-05,8.690869890415343e-06,2.836172401768665
27,-802.5731136393355,-1115.0637053910755,-2.4346991267520934e-05,-4.7833736971369945e-06,2.83617181451059
28,-802.5731178029193,-1115.0637058461668,8.706762173460447e-06,-1.1554716365935747e-05,2.836171239657536
29,-802.5730941866693,-1115.0637155453574,5.730851171392715e-06,-1.6937894997681724e-05,2.836170689559431
30,-802.5728423346828,-1115.0637973128617,-7.146054713302874e-05,1.471762516302988e-06,2.8361718989446336
