,x,y,vx,vy,heading
0,2660.9998994001326,1405.5022524259175,-0.027985584620182635,-0.013667752984929393,-2.4037796695569695
1,2661.000011020498,1405.5033428731506,0.025401647108083125,0.0322031561086078,-2.4038042184906003
2,2661.0012105077017,1405.5052293929346,0.029154841417948774,0.035379191788251774,-2.403840999682977
3,2661.001569807351,1405.5062095706112,-0.0028579298850672785,0.0057830527157420875,-2.40387788257729
4,2661.0008711570676,1405.5061287203318,-0.033518172144795244,-0.02153253618416784,-2.4039129996260176
5,2660.9979511768447,1405.5040131485566,-0.010352704257456935,0.00037694428783652256,-2.4039413668462086
6,2660.991420881116,1405.4983105020622,-0.03112517194040265,-0.03078215371715487,-2.4039504995648677
7,2660.9802495165945,1405.488417132572,-0.07224070303436747,-0.04860315160613027,-2.40392800490613
8,2660.9629445067258,1405.4728763901344,-0.16867646378614154,-0.17674526244491062,-2.403855770655195
9,2660.9378768012584,1405.4499320698005,-0.22200023107870948,-0.2229417568082681,-2.4037323510078488
10,2660.90334249796,1405.4180922502776,-0.38341899352872133,-0.3479985918352213,-2.4035275220725376
11,2660.8590288268474,1405.3771978551445,-0.4725028866505454,-0.4144158280814736,-2.4032535098254635
12,2660.8041846321325,1405.3264461326357,-0.4725028866505454,-0.4144158280814736,-2.402891281700868
13,2660.738334690834,1405.2656971891724,-0.6461791598758282,-0.6088651544791901,-2.4024340968561395
14,2660.6608262444865,1405.1944311525879,-0.7997222713038354,-0.7494476060833222,-2.401850563845797
15,2660.5717925179815,1405.1127147626112,-0.8853178556591956,-0.7988833753256586,-2.401152145759447
16,2660.471363112671,1405.0203975343907,-1.038378568432563,-0.9774237847682343,-2.4003315207053504
17,2660.359877108256,1404.917827157667,-1.1433474302657487,-1.0730371867066424,-2.399363524888265
18,2660.2377803604827,1404.8051257395769,-1.2769350537655555,-1.16932178245861,-2.398205941437407
19,2660.105902066078,1404.6830350213743,-1.2866172165149692,-1.1762193813888189,-2.3968575802950483
20,2659.9637896649074,1404.5510883814868,-1.4084680558835316,-1.3032595983781903,-2.395256942303322
21,2659.8120367720876,1404.4099069053655,-1.4841343752732428,-1.354310646124759,-2.393345901277943
22,2659.6523799786596,1404.2609575320232,-1.6053862354965531,-1.5024853973159225,-2.391099424769298
23,2659.484993380362,1404.1043669912278,-1.684052400278233,-1.5968912306084349,-2.388475384356046
24,2659.3105344378805,1403.9400794314358,-1.7569686462184109,-1.6744018586291531,-2.3853651131874374
25,2659.1295499387434,1403.7688177971127,-1.8102370937049272,-1.7216309780565098,-2.3817076452434054
26,2658.9408147188888,1403.5885268755148,-1.8537873119794313,-1.7594558243217762,-2.3771974156359392
27,2658.7457053827898,1403.399758865176,-1.9371975267313246,-1.8602334857246206,-2.3717995622189867
28,2658.543259320813,1403.2011905659958,-2.006700580791403,-1.960959574489607,-2.3653208555789957
29,2658.3352249438262,1402.9936392496506,-2.001284265479626,-1.9695762693504548,-2.3579982615954607
