,x,y
0,168.39,2154.44
1,168.185,2162.53
2,168.05,2164.3199999999997
3,167.9,2166.075
4,167.89999999999998,2167.5
5,167.67000000000002,2168.33
6,167.065,2170.01
7,166.26999999999998,2171.67
8,165.31,2173.3
9,164.185,2174.875
10,163.57,2175.625
11,162.24,2177.1
12,160.76999999999998,2178.48
13,159.19,2179.755
14,157.51,2180.91
15,155.73000000000002,2181.925
16,153.865,2182.79
17,152.91500000000002,2183.15
18,150.965,2183.765
19,148.95499999999998,2184.18
20,146.91,2184.395
21,144.83999999999997,2184.385
