,x,y,vx,vy,heading
0,4548.922027366512,-174.14358565640651,-4.465341547055463,4.814126529793491,2.3016353710880355
1,4548.514327653509,-173.6712436767346,-4.413590889867795,4.782835029036733,2.2943405940688226
2,4548.109219513571,-173.19948933220135,-4.307223225609628,4.735054434484604,2.2870493040035775
3,4547.704362579696,-172.72623508397524,-4.154463555804802,4.696908144845531,2.28018794315228
4,4547.297922464031,-172.25122778985008,-3.986881221160454,4.690277524264475,2.2733657234153073
5,4546.88836385061,-171.77331633703352,-3.8592255376499645,4.693110411679487,2.26769019229451
6,4546.477545769179,-171.29402374282643,-3.8006050257084847,4.688845715913224,2.263918827079289
7,4546.067231231196,-170.81640577779507,-3.7656868709101756,4.681482229628786,2.2623156611037043
8,4545.6584580188255,-170.34212514946904,-3.7454292092361525,4.657082476113531,2.2623497560451065
9,4545.253915686749,-169.8757915959827,-3.732013570372487,4.598665559661658,2.263537364858613
10,4544.852566363435,-169.41668050983708,-3.728636969705875,4.5315607972465175,2.2660524732209772
11,4544.452221926836,-168.96202023630627,-3.72437927757408,4.452738756380679,2.2699679822314773
12,4544.057533717213,-168.51744827320346,-3.717123687507256,4.35860859204561,2.274867160723921
13,4543.672551248086,-168.08423648462377,-3.7149845062566325,4.293597498672744,2.27976514058686
14,4543.292875516534,-167.65759426681308,-3.705459309964471,4.245940745827066,2.283829341551548
15,4542.9161485523755,-167.23576195658836,-3.686155289586148,4.196221011329272,2.286942580732303
16,4542.545036297873,-166.82000618661357,-3.6642730374707138,4.151748528332593,2.288940937909792
17,4542.178814438522,-166.40774362049595,-3.6236185080746433,4.0917636833419655,2.289886274356772
18,4541.816942912148,-165.99758374394725,-3.5909510415611092,4.042476866109721,2.290513542240494
19,4541.459669176513,-165.59137034130742,-3.5825630825509798,4.014462786864416,2.2910420616075973
20,4541.106121504603,-165.18842710536046,-3.573412440659687,3.9862965213299026,2.291448170667938
21,4540.760482723864,-164.7921910256552,-3.5501386054599675,3.961855727477438,2.292021978116
22,4540.42300226875,-164.40404000669437,-3.525107834712027,3.9449900822883075,2.2925238912921095
23,4540.090663045906,-164.02167721784014,-3.5069057330590185,3.928970493930827,2.292310553302262
24,4539.766353883836,-163.64749521552605,-3.4658202492016477,3.90121945960148,2.291667087474727
25,4539.450391633996,-163.28279102322196,-3.3979500556652726,3.8598244923926144,2.290611469614472
26,4539.140146506972,-162.9261612128397,-3.329635200996781,3.8114203226179546,2.2882230607950813
27,4538.837108219767,-162.58050458927718,-3.2647249007474675,3.7578584033602067,2.2845333788373465
28,4538.541297674253,-162.24526501554115,-3.1703971339030126,3.6653150040833546,2.2801316716051168
29,4538.252606358932,-161.92081875531875,-3.0468225805878553,3.534016295312281,2.275347800108389
30,4537.973719660005,-161.61148467808644,-2.9246269544822665,3.410163410137584,2.2703009588059753
31,4537.7049040597685,-161.31607178857757,-2.8092248454818907,3.2891700554231886,2.2654853605012684
32,4537.4444918405,-161.03169944087176,-2.6970134821955054,3.1652164524165425,2.2621305316549756
33,4537.189886172914,-160.75681941506411,-2.5991357614297783,3.0709315054860498,2.260399663510084
34,4536.943836756081,-160.4945324168553,-2.511074419518209,3.0059503746903147,2.260489904916098
35,4536.711324193771,-160.24873847187,-2.4161016880374473,2.929756283620111,2.263159215873446
36,4536.490795148209,-160.01653472476448,-2.312836817472043,2.8206627660299595,2.268514499489803
37,4536.279446045346,-159.79434362052456,-2.197515186563557,2.6649101450424877,2.2763114188859803
38,4536.076229496996,-159.58159897617918,-2.0784489551484264,2.483290806273927,2.286099790503836
39,4535.884043800865,-159.37975028728505,-1.9557017029201427,2.2827421581986473,2.297188173894225
40,4535.7008165601455,-159.1874599879007,-1.8487089850778016,2.0872903813427404,2.30847339329292
41,4535.524479186402,-159.00301078754586,-1.767184550163938,1.9243144867349977,2.3196974398459993
42,4535.357520966513,-158.8266262563595,-1.6887976700395253,1.7719210248970887,2.330776832160845
43,4535.19807626078,-158.65641750777596,-1.6184313446369059,1.6418579641206266,2.3406636541570327
44,4535.0445696675,-158.4917198701339,-1.5679703154605784,1.5496108726599018,2.348436172919999
45,4534.898284252021,-158.3335172566734,-1.5324514119992712,1.4939514975151051,2.3539924808594606
46,4534.759937533258,-158.18062891039818,-1.5037976597806593,1.4600837160637625,2.3575750192192633
47,4534.6289095105585,-158.03282606416366,-1.4433605368835276,1.400606124349842,2.359544823794536
48,4534.505839406507,-157.89175374996478,-1.3601905815304753,1.322293201487478,2.360393849137956
49,4534.391245086693,-157.7585128783022,-1.2422981854979716,1.2141929982842963,2.360853676779794
50,4534.284357314418,-157.63240144642253,-1.1456283759275816,1.1325388894570372,2.3614728113559993
51,4534.183897954042,-157.51271002433515,-1.1134426698985669,1.113426133014685,2.361816904245301
52,4534.092469070551,-157.40328000778908,-1.081256963869552,1.094313376572333,2.362106023094679
53,4534.00901251175,-157.30230717352538,-0.9937135264522892,1.035836883877125,2.362710855196851
54,4533.928344212555,-157.20410788664427,-0.8747017760465298,0.928682998927954,2.363442140960298
55,4533.84943686319,-157.10869420505674,-0.8050470976825446,0.8457534158468492,2.3642245403156714
56,4533.771668187941,-157.01638181046056,-0.7607924460350497,0.7964091198154948,2.3651232802175572
57,4533.696970227413,-156.92874557376194,-0.6905117942372955,0.7138932149523561,2.366145814781932
58,4533.624869910591,-156.84645298493646,-0.6167555515713756,0.6265131882700471,2.3673513836160693
59,4533.55510236467,-156.7687608880715,-0.560637566020569,0.5622893466383869,2.368655744051348
60,4533.4900494575595,-156.69698438675724,-0.5143605186825095,0.5087485860533056,2.369868749823348
61,4533.4279585049735,-156.63151357708742,-0.500684113627292,0.4910427024767023,2.3710364397798385
62,4533.368849730745,-156.5716994630784,-0.49749331645878747,0.48518943628130895,2.372092628151623
63,4533.314325958193,-156.5166547470653,-0.48146139799364585,0.4659905553151303,2.3730014319193344
64,4533.26543222746,-156.46597897132952,-0.4571930883759342,0.4391910414149983,2.37396120498431
65,4533.224286228505,-156.4208067668091,-0.4267054202316036,0.4067437361240653,2.37488139746996
66,4533.192319752759,-156.38304660652514,-0.39031405719418166,0.3689594198888896,2.3754555618854645
67,4533.1692488901235,-156.35342419492218,-0.29882239846594116,0.28053837399643994,2.3757176914465417
68,4533.153787301833,-156.32917495480586,-0.14917095422336651,0.13910732908700618,2.3756545385201986
69,4533.14458022359,-156.30944258514228,-0.04088248374527083,0.03779241136821771,2.375402142545723
70,4533.1416530223905,-156.29550701171215,-0.006407130650548452,0.0059250101414548345,2.375139230497658
71,4533.14268110327,-156.28375689105854,-0.0018476603817111864,0.0016862012065488323,2.3748257842555605
72,4533.145740430278,-156.27293075028322,-0.00048659927076464643,0.00043174112229225274,2.374363328430226
73,4533.15118660861,-156.26440671934654,-4.33183814519703e-05,3.341265066953965e-05,2.373633296966563
74,4533.157911000175,-156.25731182606134,1.2148695535285492e-05,-1.1597567885328983e-05,2.3724097794043653
75,4533.164474494256,-156.2511780856531,6.427524494396653e-06,-5.705548940140865e-06,2.3704734333270956
